VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2012,2012,24481,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2013,2013,24886,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2014,2014,24108,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2015,2015,22263,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2016,2016,21706,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2017,2017,24203,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2018,2018,28153,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2019,2019,29479,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,PER,Peru,2020,2020,75297,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2010,2010,150,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2011,2011,150,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2012,2012,151,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2013,2013,151,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2014,2014,149,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2015,2015,153,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2016,2016,151,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2017,2017,146,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2018,2018,142,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2019,2019,136,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),ARG,Argentina,2020,2020,197,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2010,2010,68366,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2011,2011,62419,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2012,2012,61912,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2013,2013,59162,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2014,2014,59360,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2015,2015,59484,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2016,2016,59332,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2017,2017,59573,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2018,2018,61479,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,ROU,Romania,2019,2019,60916,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2010,2010,31751,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2011,2011,30262,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2012,2012,32029,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2013,2013,30124,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2014,2014,31257,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2015,2015,31208,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2016,2016,30215,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2017,2017,30021,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2018,2018,29606,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2019,2019,30132,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,BGR,Bulgaria,2020,2020,38191,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2010,2010,79,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2011,2011,76,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2012,2012,75,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2013,2013,77,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2014,2014,72,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2015,2015,71,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2016,2016,61,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2017,2017,66,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2018,2018,76,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2019,2019,78,,
AVDMPRVM,Preventable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),PER,Peru,2020,2020,250,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2010,2010,16937,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2011,2011,16084,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2012,2012,15673,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2013,2013,14885,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2014,2014,14825,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2015,2015,15162,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2016,2016,14338,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2017,2017,14387,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2019,2019,14290,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBPOPUPC,Number of total deaths,HRV,Croatia,2020,2020,15996,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2010,2010,221,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2011,2011,212,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2012,2012,210,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2013,2013,200,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2014,2014,196,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2015,2015,201,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2016,2016,191,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2017,2017,191,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2019,2019,192,,
AVDMPRVM,Preventable mortality,TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2020,2020,216,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2010,2010,20761,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2011,2011,20704,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2012,2012,20951,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2013,2013,21815,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2014,2014,21722,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2015,2015,22566,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2016,2016,23987,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2017,2017,23270,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2018,2018,23152,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2019,2019,23176,,
AVDMTRTM,Treatable mortality,NBFEMEPF,Number of female deaths,ARG,Argentina,2020,2020,22130,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2010,2010,11253,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2011,2011,10723,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2012,2012,10643,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2013,2013,10047,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2014,2014,9956,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2015,2015,10153,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2016,2016,9731,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2017,2017,9726,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2019,2019,9750,,
AVDMAVOI,Avoidable mortality (preventable+treatable),NBMALEPH,Number of male deaths,HRV,Croatia,2020,2020,10903,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2010,2010,34256,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2011,2011,34880,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2012,2012,35845,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2013,2013,36329,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2014,2014,36139,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2015,2015,37305,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2016,2016,37088,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2017,2017,36165,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2018,2018,35785,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2019,2019,34554,,
AVDMPRVM,Preventable mortality,NBMALEPH,Number of male deaths,ARG,Argentina,2020,2020,48744,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2010,2010,11109,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2011,2011,10182,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2012,2012,10354,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2013,2013,10686,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2014,2014,10277,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2015,2015,8150,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2016,2016,9027,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2017,2017,10760,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2018,2018,11647,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2019,2019,11813,,
AVDMTRTM,Treatable mortality,NBMALEPH,Number of male deaths,PER,Peru,2020,2020,12478,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2010,2010,105,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2011,2011,100,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2012,2012,97,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2013,2013,92,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2014,2014,92,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2015,2015,95,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2016,2016,89,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2017,2017,87,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2019,2019,80,,
AVDMTRTM,Treatable mortality,TXCMFETF,Deaths per 100 000 females (standardised rates),HRV,Croatia,2020,2020,80,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2010,2010,386,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2011,2011,365,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2012,2012,382,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2013,2013,357,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2014,2014,370,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2015,2015,366,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2016,2016,353,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2017,2017,349,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2018,2018,344,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2019,2019,348,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),BGR,Bulgaria,2020,2020,436,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2010,2010,350,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2011,2011,334,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2012,2012,338,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2013,2013,319,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2014,2014,309,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2015,2015,314,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2016,2016,304,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2017,2017,300,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2019,2019,300,,
AVDMPRVM,Preventable mortality,TXCMHOTH,Deaths per 100 000 males (standardised rates),HRV,Croatia,2020,2020,335,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2010,2010,21151,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2011,2011,20697,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2012,2012,21704,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2013,2013,22190,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2014,2014,21473,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2015,2015,21983,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2016,2016,19447,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2017,2017,20961,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2018,2018,25455,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2019,2019,27047,,
AVDMPRVM,Preventable mortality,NBPOPUPC,Number of total deaths,PER,Peru,2020,2020,91900,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2010,2010,222,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2011,2011,208,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2012,2012,209,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2013,2013,209,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2014,2014,196,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2015,2015,174,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2016,2016,164,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2017,2017,182,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2018,2018,199,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2019,2019,206,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),PER,Peru,2020,2020,503,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2010,2010,352,,
AVDMAVOI,Avoidable mortality (preventable+treatable),TXCMILTX,Deaths per 100 000 population (standardised rates),HRV,Croatia,2011,2011,337,,
